id,thread_id,author,author_full,author_id,author_followers,body,timestamp,is_duet,music_name,music_id,music_url,video_url,tiktok_url,thumbnail_url,likes,comments,shares,plays,hashtags,stickers,warning,unix_timestamp
7196574791405522181,7196574791405522181,simonakeroydgardener,Simon Akeroyd,7070883721616360453,544200,Kiwi update. Grow a kiwi from the supermarket. Grow a few as you need male and female plants for them to produce fruit #gardening #gardeningtok #growyourown #plantsforfree #foryoupage #fyp #foryou ,2023-02-05 07:45:53,False,Flowers,7187816271247853569,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/ow43nbLAEDzJosXBBgjQeBTfQbR1AEnGWBBVFb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3714&bt=1857&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=ZDQ4aTw8aDY0ZzVlMzc7Z0BpajNlZDg6ZjNvaTMzNzczM0AvMDZiYV4wNjMxLi40NWEzYSNlNGBkcjQwcGNgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892850&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=4b5291926489a5fd22f9049c789bb0a7&tk=tt_chain_token,https://tiktok.com/@simonakeroydgardener/video/7196574791405522181,D,2200000,8540,86400,31100000,"gardening,gardeningtok,growyourown,plantsforfree,foryoupage,fyp,foryou","Kiwi from
the
supermarket  Cut a 
kiwi in
half Scoop out
the black
seeds Leave to
dry for a
few days Sprinkle 
the seeds
over 
compost Take a 
freezer bag Place it
over the
seeds Leave on
a window sill A few 
weeks later…
…baby kiwi plants Prick out
when they
produce true
leaves Pot on 
to increase
their size Here are
some I
grew earlier 😍 Enjoy your
free kiwis",,1675583153
7187415200595856686,7187415200595856686,planteamie,planteamie,6917656138231399429,55200,had a dream that a fish talked to me 🎏 #plant #plants #planttiktok #planttok #plantsoftiktok #plantlover #houseplants ,2023-01-11 15:22:17,False,ella and kirans song,7184475178298362629,,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/0051af3a53864e08921bf2737d791b29/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=7290&bt=3645&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=PGllaDM7ZDs0Zmc1Ozc0NUBpanNweWg6ZnhnaDMzZzczNEBgXmNjLTBiXzIxMV4xLTJeYSMtMDRocjRfL3NgLS1kMS9zcw%3D%3D&btag=e00080000&expire=1685892821&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=ff2b65a60c562f49ec2d0bb7d90225cc&tk=tt_chain_token,https://tiktok.com/@planteamie/video/7187415200595856686,D,859900,5360,7144,3500000,"plant,plants,planttiktok,planttok,plantsoftiktok,plantlover,houseplants",,,1673450537
7230088566078967083,7230088566078967083,airtings,Air Tings,6822631585961182213,124900,Huge air plant! jellyfish! #airtings #airplantjellyfish #uniqueplants #tillandsia #airplants,2023-05-06 15:16:26,False,Can't Take My Eyes Off You - Original Extended Version,6767526104761649153,,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oIzovhDQcUbKifsCRpOtdo719CL6AIwSWyIzAB/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=6122&bt=3061&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=OzVnaTM8ZGc3NTw8MzU6M0BpM2szZDY6Zms5azMzZzczNEAwMy1iMDU0Ni0xMV4zLzY0YSNxMTI2cjRfcF9gLS1kMS9zcw%3D%3D&btag=e00080000&expire=1685892835&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=bb7328b747dd46c6f7169c027c569ade&tk=tt_chain_token,https://tiktok.com/@airtings/video/7230088566078967083,D,893500,4746,39600,6500000,"airtings,airplantjellyfish,uniqueplants,tillandsia,airplants",,,1683386186
7196415111974718725,7196415111974718725,alyplantsnstuff,aly,7136199375962080261,544800,a bottom watering appreciation🫶🏼 thank you for watching me !!🥹💚 #calmingvideos #plantok #plantsoftiktok #asmrsounds #plantcare #bottomwatering #bottomwateringplants #planttimelapse #plantporn #timelapse ,2023-02-04 21:26:08,False,Vlog,7152796746278504449,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oQfkA2zIPC2H4fGIMeHzZCCbvCSiH5rgcHjjrA/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2070&bt=1035&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjpG.LAhLrus&mime_type=video_mp4&qs=0&rc=ZWhmPGc0ZGg2aDNkOjNpO0Bpang2aDY6ZnNmaTMzNzczM0AtYC9eYzUzXmExLWJeYjQuYSNjXjVkcjRnbmNgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892867&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=b3535ec922ce90c34eb39d66594cb622&tk=tt_chain_token,https://tiktok.com/@alyplantsnstuff/video/7196415111974718725,D,6400000,14800,84400,48100000,"calmingvideos,plantok,plantsoftiktok,asmrsounds,plantcare,bottomwatering,bottomwateringplants,planttimelapse,plantporn,timelapse",,,1675545968
7215206672283831557,7215206672283831557,loves.mosseagate,☆ flower ☆,7136410451609863174,86800,My room<3#cozy #pintrestaesthetic #room #roominspo #roominspiration #plantroom #roomtour #aestheticroom #roomideeas #roomideas☆☆☆ #gamingsetup #summervibes #plants #planttiktok ,2023-03-27 12:46:58,False,Moonlight,7167977813981530113,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/ogLEhAlAMkQ5ahUyoEfNgAojtkTKgVIlIDzJCR/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2744&bt=1372&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=ZDc3aGhlaGkzMzRmaGg3aUBpamdkbDw6ZjtzajMzNzczM0BfYF4wLS1fNTQxMDVeMGE0YSNeX29mcjRnLWRgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892822&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=7103466c5d23dfd34772b737cabad0db&tk=tt_chain_token,https://tiktok.com/@loves.mosseagate/video/7215206672283831557,D,793500,2389,3868,3100000,"cozy,pintrestaesthetic,room,roominspo,roominspiration,plantroom,roomtour,aestheticroom,roomideeas,roomideas☆☆☆,gamingsetup,summervibes,plants,planttiktok",☆,,1679921218
7221149804510891270,7221149804510891270,marfskitchengarden,Martha,6832736087049520134,89900,"Mint is a perenial meaning once you have it, it will keep coming back every year so cheap mint for life! #gardentip #gardenhack #freeplants #growfood ",2023-04-12 13:09:19,False,Aesthetic,7072513628145977346,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/okt2RqqYkQJhEfBGrBNeVYpDI9ngoQAQWQbIZk/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4182&bt=2091&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=Nzk0OjVnNDRmNTM5OWc6aUBpanB0NzY6Zm9kajMzNzczM0BfMTQzYi8xX2MxNF80LzA2YSNuZGdecjRnaG9gLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892870&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=915f30ed9573e34c716d78b23c7fa1e5&tk=tt_chain_token,https://tiktok.com/@marfskitchengarden/video/7221149804510891270,D,108700,681,4531,1900000,"gardentip,gardenhack,freeplants,growfood","Grow mint 
Grow mint from the supermarket ",,1681304959
7194604994472070446,7194604994472070446,jorgeshiddengardens,Jorge Prieto,6906662282300261382,170300,#garden #gardening #farmlife #farmer #fyp #homestead #homesteading #plantsoftiktok #plantok #gardeningtips #tomato ,2023-01-31 00:22:01,False,Adventure,6763809395336808450,,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/e012ee0677634916b765d874d843f2e0/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=7362&bt=3681&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=ODRpNmVoNDc5OTdkaGlpaEBpM2tpa2U6ZmY4aTMzZzczNEBfXzM0YTUtNTIxLWI0Yy8zYSM0bS9ycjRvbmBgLS1kMS9zcw%3D%3D&btag=e00080000&expire=1685892885&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=b8ad4e6cdbd51cec919f8d3373ca07f3&tk=tt_chain_token,https://tiktok.com/@jorgeshiddengardens/video/7194604994472070446,D,208100,3257,21600,3500000,"garden,gardening,farmlife,farmer,fyp,homestead,homesteading,plantsoftiktok,plantok,gardeningtips,tomato",,,1675124521
7213185778933845250,7213185778933845250,brad,brad canning,125607971601944576,577800,i can never throw out a mango without doing this now 🥲🥭🪴 #planttok #plantsoftiktok #howto #indoorplants #planthack #howtogrowamango #growkitchenscraps #kitchenscraps ,2023-03-22 02:04:56,False,Sunshine,7087902657213384705,,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oIgCNe3AALVnAHTkgJvjK6bfI1De0xDIAQIoA4/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2204&bt=1102&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=Z2k5NGc5M2g1NGZpNDZkZ0BpM3RkeDw6Zng4ajMzODczNEBfNTUxLmBeNmMxMmAzMzU0YSNmLXFlcjRnc2FgLS1kMS1zcw%3D%3D&btag=e00080000&expire=1685892840&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=898642e34a1c16774cc55db7e708213d&tk=tt_chain_token,https://tiktok.com/@brad/video/7213185778933845250,D,550200,1095,4276,9400000,"planttok,plantsoftiktok,howto,indoorplants,planthack,howtogrowamango,growkitchenscraps,kitchenscraps",GROW A MANGO,,1679450696
7217883940026174726,7217883940026174726,hashem.alghaili,Hashem Al-Ghaili,6860066316415435782,1600000,Plants scream under stress. #science #plant #learnontiktok ,2023-04-03 17:56:08,False,original sound,7217883953616390918,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/owjkcwKfIAwVQRzoQIeOKEJnzbRV30xDBEBUrU/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2440&bt=1220&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=OTNnNWRnNjc4ZjU0Zzo8NkBpM295dGQ6ZmZrajMzNzczM0A1LTVfXi9eXzUxM19jXl42YSM0YjRscjRvMmlgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892862&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=00498c12cc0108c6156b72ea787eabf5&tk=tt_chain_token,https://tiktok.com/@hashem.alghaili/video/7217883940026174726,D,62000,2019,1627,533800,"science,plant,learnontiktok","Plants scream
 under stress",,1680544568
7237573533038054682,7237573533038054682,more.marienova,Marienova,6804014243936486406,64900,🦙🌱🥹 Mein Internet kennt mich einfach viel zu gut.Links in Bio #plant #chiapet #lama #kresse #chiasamen #plantgadgets ,2023-05-26 19:21:52,False,Little Things,6981828410792216577,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0037-aiso/owbRIEawgZxGdDmxe6B3EZSBQQetDkAQc2nPzD/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2016&bt=1008&cs=0&ds=3&ft=_RwJrB4Vq8Zmo5QOZc_vjn9fLAhLrus&mime_type=video_mp4&qs=0&rc=Njo5NzdlaTwzNztkNztoaEBpM3g4N2Y6ZmZqazMzZjczM0BiLi1fYjFfXzQxNi5eMzJeYSNkam1wcjRfYWxgLS1kMWNzcw%3D%3D&btag=e00080000&expire=1685892834&l=20230604093322A9C3727DF6B03B286155&ply_type=2&policy=2&signature=a5b555270afe68d426d3cfc15fd0368c&tk=tt_chain_token,https://tiktok.com/@more.marienova/video/7237573533038054682,D,1500000,2479,29600,12300000,"plant,chiapet,lama,kresse,chiasamen,plantgadgets",,,1685128912
7217183805876997419,7217183805876997419,creative_explained,Armen Adamjan,6807572117460567046,6200000,4 Fascinating Plants everyone should try growing! 🤩🌱 #plants #planttiktok #plantsoftiktok #lifehacks #diy #howto ,2023-04-01 20:39:21,False,original sound,7217183930259082027,,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/73870c73056e4f65b6ffa881bad26786/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3620&bt=1810&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=NWQ5aTM7ODlnZDc2MzVpZ0BpM2w4eWc6Zm88ajMzZzczNEAwYDQzLy80Xi8xYF9hNDJiYSNzajVlcjQwNWhgLS1kMS9zcw%3D%3D&btag=e00080000&expire=1685892977&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=fee2eaada85b42d74e0867f2453da15c&tk=tt_chain_token,https://tiktok.com/@creative_explained/video/7217183805876997419,D,1100000,3413,43800,5700000,"plants,planttiktok,plantsoftiktok,lifehacks,diy,howto",,,1680381561
7197605473783155973,7197605473783155973,vladimircallejero,Angel,6963061246673732613,15300,#flordeluna #señoradelasplantas #cactus #plantasexoticas #plantasraras #plantastiktok #moonflower ,2023-02-08 02:25:22,False,Flowers,7187816271247853569,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oQYRkfzQICg9oUi5ojhI5PAACQYoBCDr8xtaon/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1408&bt=704&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=OjxpOjQ2M2loOmk4aTc4OEBpMztneDU6ZnZqaTMzNzczM0BiMWA0LTUyNWAxMV5fMTFjYSNhZWE1cjRvY2VgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892846&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=7323603d24ec935a8f00bfc429c24fdc&tk=tt_chain_token,https://tiktok.com/@vladimircallejero/video/7197605473783155973,D,1600000,3368,3618,11200000,"flordeluna,señoradelasplantas,cactus,plantasexoticas,plantasraras,plantastiktok,moonflower","Esta flor morirá en cuestión de horas 💀💀💀 El bulbo nació el 29 de Enero 🌱🐣👶 (7 de febrero) Hoy alrededor de las 5 de la tarde empezó a abrir
 🌼🐣🌞 Para las 6 ya se podía ver el pistilo 🙈🙈🙈 Traemos la lamparita para poder ver mejor 👀🔦 Se llama Flor de Luna y solo vive un día 🌝🌙📆 Este cactus ha dado hasta 3 flores al mismo tiempo 🌵💅🏻 Mañana temprano vendrán los abejorros y en cuanto tomen el polen comenzará a hacer la morision 🥀🐝💀",,1675823122
7207483239143918894,7207483239143918894,grooovyroots,Paisley,6803960664488281093,2158,Sheeeesh #pothos #bigplant #plant #planttok #fyp,2023-03-06 17:16:25,False,Sunshine,7087902657213384705,,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/8bbeae74f83e4225bd2074302f8909dc/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=6502&bt=3251&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=ZmhnPDhmNjw4aGYzNTgzO0Bpams3eDo6ZnE0ajMzZzczNEBfYS9jMDIuX2MxXjE2MDMvYSNqZ15icjRvcTBgLS1kMS9zcw%3D%3D&btag=e00080000&expire=1685892863&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=179030212fd37882ec7f663838dcdfc5&tk=tt_chain_token,https://tiktok.com/@grooovyroots/video/7207483239143918894,D,142100,428,799,1300000,"pothos,bigplant,plant,planttok,fyp",,,1678122985
7193723547204750597,7193723547204750597,alyplantsnstuff,aly,7136199375962080261,544800,bottom watering day☀️🫶🏼 #plantsoftiktok #plantok #bottomwatering #bottomwateringplants #planttimelapse #plantcare #calmingvideos #asmrvideo ,2023-01-28 15:21:28,False,Anime Sunset - Lofi Chill,6789323825159866369,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/oYkPYQH7x7gbKAhVAHfho6z4C6AIhsWUI4NIkp/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1958&bt=979&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=OjczM2k2ZjRpZWc4ODo6PEBpajM3PDo6ZnZtaTMzNzczM0BgYmItXzAyXzUxMWEyM2BfYSNxZDFwcjQwbl5gLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892866&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=ee4e87a9d7d0d642267384c275cdf33b&tk=tt_chain_token,https://tiktok.com/@alyplantsnstuff/video/7193723547204750597,D,668600,1150,5588,3900000,"plantsoftiktok,plantok,bottomwatering,bottomwateringplants,planttimelapse,plantcare,calmingvideos,asmrvideo",,,1674919288
7228506234662456577,7228506234662456577,brad,brad canning,125607971601944576,577800,don’t throw out your avocado pips! grow them! 🥑🪴#plantsoftiktok #planttiktok #planttok #indoorplants #houseplants #avocado #growavocado ,2023-05-02 08:56:06,False,Sunshine,7087902657213384705,,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oUIAdfAbQWct1PKHDy7SABoQxlICEEdgzG0Phw/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1778&bt=889&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=NjxkOTc0NDo7OTs2OTNkZ0Bpamk0b2k6ZmhmazMzODczNEBfLTJfX19gNjYxYDIvXi02YSMtbmgwcjRfcTVgLS1kMS1zcw%3D%3D&btag=e00080000&expire=1685892847&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=7815668fc39491dad59eff0851eaa9c2&tk=tt_chain_token,https://tiktok.com/@brad/video/7228506234662456577,D,59400,410,6558,2600000,"plantsoftiktok,planttiktok,planttok,indoorplants,houseplants,avocado,growavocado",,,1683017766
7229930106951650565,7229930106951650565,arteyjardines,jardinesart,7084953255415727109,74500,#jardineriaencasa #misplantasyyo #amoralasplantas #manualidades #jardines #bricolage #plantas #paisajismo ,2023-05-06 05:01:24,False,Ghibli-style nostalgic waltz,6817306569852585985,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/o07OBYtzJIA6R5kE83YgRVOdVByAthepfQFLUQ/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2954&bt=1477&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=N2g7N2Y5PGZnPDg8OzU6N0BpM2g2NjM6Zjh3azMzNzczM0BhMi1fL18yNV4xXl8wYjBfYSNkZmdycjRvcl5gLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892836&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=dc33d2bc8c2129a0dd0826bb68f63099&tk=tt_chain_token,https://tiktok.com/@arteyjardines/video/7229930106951650565,D,60700,439,14900,1900000,"jardineriaencasa,misplantasyyo,amoralasplantas,manualidades,jardines,bricolage,plantas,paisajismo","Intentaste alguna vez reproducir rosas de esta manera? deshoja el botón por completo procura que la tierra donde la plantes este húmeda pero nunca encharcada debe recibir luz solar de forma indirecta...ya que los nuevos brotes podrían quemarse si están bajo el sol directo Pincha en el link de la bio si deseas aprender a cuidar de tu jardín 
rosas de boton",,1683349284
7235069482480225541,7235069482480225541,thisisdrover,Colby | ThisisDrover,6727019372282889221,51000,"This ACTUALLY deters toddlers - now that she cant splash in the dirt, shes lost interest in the plant all together. I got this one from temu but you can find them on amazon by searching “soil cover” #planthack #plants #geniusinvention ",2023-05-20 01:24:47,False,nintendo wii (mii channel) song,7055593201247193090,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/o4LcQtvgzgRyfi7ClohIBPIWNAkEcH8oN6I3BA/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=6226&bt=3113&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=Njc2PDhlaWc2ZGk3PGk1N0BpamlpO2c6Zmw1azMzNzczM0AwNTVjYjE2NjQxL18zYjNhYSMwbTRicjRvLmhgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892835&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=dae600601a7ead67363fbf5ce1ed938e&tk=tt_chain_token,https://tiktok.com/@thisisdrover/video/7235069482480225541,D,508800,2395,15600,6000000,"planthack,plants,geniusinvention","I didnt know this
existed Cut with scissors Secure together with stakes Cat
and
baby proof!",,1684545887
7174814073656184069,7174814073656184069,sproutworldofficial,SproutWorld 🌱,6855276211418235909,307500,Growing delicious tomatoes from my plantable pencil is the best!🫶🏻♥️🍅 #sproutworld #secondlife #plantablepencil #growyourownfood ,2022-12-08 16:23:02,False,original sound,7155534188644141830,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/283928c6606446a1a61558a06d921780/?a=1988&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=t2PAl-Inz7TMZ9zfiyq8Z&mime_type=audio_mpeg&qs=6&rc=Zzg3NGVmNjs7NDM1ZTQ3OUBpams3ODs6ZnZzZzMzNzU8M0AxMS40YDRgXmAxLTVfXjAxYSMybTNzcjRvLTNgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685874816&l=20230604093323C3B8E0C1557EC227D39B&ply_type=3&policy=3&signature=de5c67631b99069ce0c4b2e66198f3fd&tk=7240466940976137221&download=true,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/ow0UonyIcI9Dgyx3IfQuCVhBSzE2tvASIQAYmk/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2724&bt=1362&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=ZDM1ZjRnaTs7ZTs3NmRlZEBpamw2NTc6ZnEzaDMzNzczM0AvM2MyLy5hXmAxYi1fNTYvYSNvNS5icjRfbDZgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892816&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=1f5dd51848ad14038d6db377bef04c32&tk=tt_chain_token,https://tiktok.com/@sproutworldofficial/video/7174814073656184069,D,1200000,3762,8294,10900000,"sproutworld,secondlife,plantablepencil,growyourownfood",Planting my plantable pencil🪴🍅 After 2 weeks 🥹 & now 🤤,,1670516582
7187422990861126917,7187422990861126917,hijo_de_la_tierra,Agustín.,6707216143775532037,4200000,#plantas #suculentas ,2023-01-11 15:52:05,False,New Home,6961569689873713153,,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/oM0shJMADnAgVGcDit8UBRjAbE9Q6B4vRMbefD/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=7720&bt=3860&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjn4fLAhLrus&mime_type=video_mp4&qs=0&rc=OmlmZDo4aDdpNDo7aTdpOkBpanhmMzg6ZjNnaDMzNzczM0BgYTReNmI0NWExXzYzMTAxYSNlcmAtcjRvanNgLS1kMTZzcw%3D%3D&btag=e00080000&expire=1685892820&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=09c2e2ee96be8bbb165b7acffaa49093&tk=tt_chain_token,https://tiktok.com/@hijo_de_la_tierra/video/7187422990861126917,D,348900,2028,2342,2100000,"plantas,suculentas",¿Conocen a alguien que le gusten este tipo de plantas? 🤍,,1673452325
7224663248057027883,7224663248057027883,smoothjasmine,Jasmine J,6562617515007557637,2000000,What has my life become? 🤦🏽‍♀️ #jesusfixit #planttok ,2023-04-22 00:23:21,False,Acoustic Folk Instrumental,7078249986853210114,,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oYKK6fBChUtIw7IBZDNRBGEAIxCVyzpTBQPQA6/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3812&bt=1906&cs=0&ds=3&ft=_RwJrB4Vq8ZmoNQOZc_vjjXgfAhLrus&mime_type=video_mp4&qs=0&rc=ODY8Ozs6N2U6ZDtpMzpmO0BpanRmamQ6ZjVsazMzZzczNEAxNDAwYGMuXzAxNjJiLTRiYSMtMGYtcjQwZS5gLS1kMS9zcw%3D%3D&btag=e00080000&expire=1685892834&l=20230604093323C3B8E0C1557EC227D39B&ply_type=2&policy=2&signature=3450bb998db8f58fc294ae97d8c49f63&tk=tt_chain_token,https://tiktok.com/@smoothjasmine/video/7224663248057027883,D,1100000,15100,97100,8400000,"jesusfixit,planttok",,,1682123001
